"400N1_1#007"
""
"Time (s)";"Current (uA)"
"0.00000";"-6.69125"
"0.50000";"-6.27833"
"1.00000";"-5.91125"
"1.50000";"-5.60375"
"2.00000";"-5.34292"
"2.50000";"-5.11750"
"3.00000";"-4.92042"
"3.50000";"-4.74500"
"4.00000";"-4.58792"
"4.50000";"-4.44625"
"5.00000";"-4.31708"
"5.50000";"-4.19917"
"6.00000";"-4.09083"
"6.50000";"-3.99167"
"7.00000";"-3.90083"
"7.50000";"-3.81667"
"8.00000";"-3.73792"
"8.50000";"-3.66333"
"9.00000";"-3.59375"
"9.50000";"-3.52833"
"10.00000";"-3.46625"
"10.50000";"-3.40750"
"11.00000";"-3.35250"
"11.50000";"-3.30042"
"12.00000";"-3.25125"
"12.50000";"-3.20417"
"13.00000";"-3.15958"
"13.50000";"-3.11667"
"14.00000";"-3.07583"
"14.50000";"-3.03708"
"15.00000";"-3.00042"
"15.50000";"-2.96542"
"16.00000";"-2.93167"
"16.50000";"-2.89917"
"17.00000";"-2.86750"
"17.50000";"-2.83708"
"18.00000";"-2.80792"
"18.50000";"-2.78000"
"19.00000";"-2.75292"
"19.50000";"-2.72625"
"20.00000";"-2.70083"
"20.50000";"-2.67625"
"21.00000";"-2.65333"
"21.50000";"-2.63125"
"22.00000";"-2.60958"
"22.50000";"-2.58792"
"23.00000";"-2.56750"
"23.50000";"-2.54875"
"24.00000";"-2.53083"
"24.50000";"-2.51250"
"25.00000";"-2.49417"
"25.50000";"-2.47625"
"26.00000";"-2.45917"
"26.50000";"-2.44250"
"27.00000";"-2.42667"
"27.50000";"-2.41167"
"28.00000";"-2.39667"
"28.50000";"-2.38167"
"29.00000";"-2.36708"
"29.50000";"-2.35333"
"30.00000";"-2.34000"
"30.50000";"-2.32667"
"31.00000";"-2.31417"
"31.50000";"-2.30250"
"32.00000";"-2.29125"
"32.50000";"-2.28000"
"33.00000";"-2.26917"
"33.50000";"-2.25917"
"34.00000";"-2.24958"
"34.50000";"-2.23958"
"35.00000";"-2.22875"
"35.50000";"-2.21833"
"36.00000";"-2.20875"
"36.50000";"-2.20042"
"37.00000";"-2.19250"
"37.50000";"-2.18458"
"38.00000";"-2.17667"
"38.50000";"-2.16833"
"39.00000";"-2.16083"
"39.50000";"-2.15292"
"40.00000";"-2.14583"
"40.50000";"-2.13875"
"41.00000";"-2.13250"
"41.50000";"-2.12625"
"42.00000";"-2.12000"
"42.50000";"-2.11375"
"43.00000";"-2.10750"
"43.50000";"-2.10208"
"44.00000";"-2.09708"
"44.50000";"-2.09250"
"45.00000";"-2.08750"
"45.50000";"-2.08250"
"46.00000";"-2.07792"
"46.50000";"-2.07292"
"47.00000";"-2.06875"
"47.50000";"-2.06458"
"48.00000";"-2.06083"
"48.50000";"-2.05667"
"49.00000";"-2.05292"
"49.50000";"-2.04958"
"50.00000";"-2.04583"
"50.50000";"-2.04208"
"51.00000";"-2.03875"
"51.50000";"-2.03583"
"52.00000";"-2.03292"
"52.50000";"-2.03000"
"53.00000";"-2.02708"
"53.50000";"-2.02417"
"54.00000";"-2.02167"
"54.50000";"-2.02000"
"55.00000";"-2.01875"
"55.50000";"-2.01708"
"56.00000";"-2.01542"
"56.50000";"-2.01417"
"57.00000";"-2.01292"
"57.50000";"-2.01167"
"58.00000";"-2.00958"
"58.50000";"-2.00750"
"59.00000";"-2.00542"
"59.50000";"-2.00375"
"60.00000";"-2.00250"
