"400N1_1#010"
""
"Time (s)";"Current (uA)"
"0.00000";"-1.29513"
"0.50000";"-1.21833"
"1.00000";"-1.14992"
"1.50000";"-1.09254"
"2.00000";"-1.04329"
"2.50000";"-1.00021"
"3.00000";"-0.96213"
"3.50000";"-0.92812"
"4.00000";"-0.89796"
"4.50000";"-0.87063"
"5.00000";"-0.84617"
"5.50000";"-0.82337"
"6.00000";"-0.80246"
"6.50000";"-0.78292"
"7.00000";"-0.76525"
"7.50000";"-0.74879"
"8.00000";"-0.73346"
"8.50000";"-0.71912"
"9.00000";"-0.70562"
"9.50000";"-0.69300"
"10.00000";"-0.68079"
"10.50000";"-0.66938"
"11.00000";"-0.65833"
"11.50000";"-0.64783"
"12.00000";"-0.63800"
"12.50000";"-0.62846"
"13.00000";"-0.61954"
"13.50000";"-0.61121"
"14.00000";"-0.60367"
"14.50000";"-0.59650"
"15.00000";"-0.58925"
"15.50000";"-0.58213"
"16.00000";"-0.57513"
"16.50000";"-0.56858"
"17.00000";"-0.56217"
"17.50000";"-0.55604"
"18.00000";"-0.55008"
"18.50000";"-0.54442"
"19.00000";"-0.53896"
"19.50000";"-0.53371"
"20.00000";"-0.52871"
"20.50000";"-0.52383"
"21.00000";"-0.51908"
"21.50000";"-0.51433"
"22.00000";"-0.50987"
"22.50000";"-0.50558"
"23.00000";"-0.50138"
"23.50000";"-0.49738"
"24.00000";"-0.49358"
"24.50000";"-0.49004"
"25.00000";"-0.48650"
"25.50000";"-0.48300"
"26.00000";"-0.47962"
"26.50000";"-0.47613"
"27.00000";"-0.47283"
"27.50000";"-0.46954"
"28.00000";"-0.46667"
"28.50000";"-0.46371"
"29.00000";"-0.46108"
"29.50000";"-0.45833"
"30.00000";"-0.45575"
"30.50000";"-0.45321"
"31.00000";"-0.45075"
"31.50000";"-0.44833"
"32.00000";"-0.44596"
"32.50000";"-0.44375"
"33.00000";"-0.44167"
"33.50000";"-0.43963"
"34.00000";"-0.43771"
"34.50000";"-0.43579"
"35.00000";"-0.43387"
"35.50000";"-0.43217"
"36.00000";"-0.43062"
"36.50000";"-0.42917"
"37.00000";"-0.42763"
"37.50000";"-0.42608"
"38.00000";"-0.42471"
"38.50000";"-0.42325"
"39.00000";"-0.42196"
"39.50000";"-0.42071"
"40.00000";"-0.41958"
"40.50000";"-0.41838"
"41.00000";"-0.41721"
"41.50000";"-0.41612"
"42.00000";"-0.41500"
"42.50000";"-0.41404"
"43.00000";"-0.41304"
"43.50000";"-0.41225"
"44.00000";"-0.41142"
"44.50000";"-0.41075"
"45.00000";"-0.41004"
"45.50000";"-0.40933"
"46.00000";"-0.40871"
"46.50000";"-0.40808"
"47.00000";"-0.40750"
"47.50000";"-0.40696"
"48.00000";"-0.40654"
"48.50000";"-0.40604"
"49.00000";"-0.40554"
"49.50000";"-0.40500"
"50.00000";"-0.40463"
"50.50000";"-0.40421"
"51.00000";"-0.40387"
"51.50000";"-0.40346"
"52.00000";"-0.40304"
"52.50000";"-0.40275"
"53.00000";"-0.40250"
"53.50000";"-0.40225"
"54.00000";"-0.40187"
"54.50000";"-0.40154"
"55.00000";"-0.40137"
"55.50000";"-0.40112"
"56.00000";"-0.40092"
"56.50000";"-0.40058"
"57.00000";"-0.40050"
"57.50000";"-0.40029"
"58.00000";"-0.40013"
"58.50000";"-0.39996"
"59.00000";"-0.39996"
"59.50000";"-0.39996"
"60.00000";"-0.39987"
