"400N1_1#012"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.99413"
"0.50000";"-0.94021"
"1.00000";"-0.88812"
"1.50000";"-0.84217"
"2.00000";"-0.80146"
"2.50000";"-0.76017"
"3.00000";"-0.70467"
"3.50000";"-0.64571"
"4.00000";"-0.59733"
"4.50000";"-0.56958"
"5.00000";"-0.55258"
"5.50000";"-0.53713"
"6.00000";"-0.52308"
"6.50000";"-0.51017"
"7.00000";"-0.49833"
"7.50000";"-0.48704"
"8.00000";"-0.47658"
"8.50000";"-0.46675"
"9.00000";"-0.45767"
"9.50000";"-0.44925"
"10.00000";"-0.44117"
"10.50000";"-0.43350"
"11.00000";"-0.42633"
"11.50000";"-0.41958"
"12.00000";"-0.41313"
"12.50000";"-0.40692"
"13.00000";"-0.40104"
"13.50000";"-0.39533"
"14.00000";"-0.38962"
"14.50000";"-0.38429"
"15.00000";"-0.37954"
"15.50000";"-0.37504"
"16.00000";"-0.37062"
"16.50000";"-0.36646"
"17.00000";"-0.36238"
"17.50000";"-0.35846"
"18.00000";"-0.35454"
"18.50000";"-0.35088"
"19.00000";"-0.34738"
"19.50000";"-0.34400"
"20.00000";"-0.34083"
"20.50000";"-0.33788"
"21.00000";"-0.33496"
"21.50000";"-0.33208"
"22.00000";"-0.32937"
"22.50000";"-0.32675"
"23.00000";"-0.32425"
"23.50000";"-0.32188"
"24.00000";"-0.31946"
"24.50000";"-0.31717"
"25.00000";"-0.31479"
"25.50000";"-0.31275"
"26.00000";"-0.31058"
"26.50000";"-0.30854"
"27.00000";"-0.30654"
"27.50000";"-0.30479"
"28.00000";"-0.30308"
"28.50000";"-0.30125"
"29.00000";"-0.29958"
"29.50000";"-0.29812"
"30.00000";"-0.29662"
"30.50000";"-0.29513"
"31.00000";"-0.29350"
"31.50000";"-0.29212"
"32.00000";"-0.29075"
"32.50000";"-0.28942"
"33.00000";"-0.28813"
"33.50000";"-0.28683"
"34.00000";"-0.28550"
"34.50000";"-0.28433"
"35.00000";"-0.28275"
"35.50000";"-0.28138"
"36.00000";"-0.28046"
"36.50000";"-0.27979"
"37.00000";"-0.27896"
"37.50000";"-0.27775"
"38.00000";"-0.27667"
"38.50000";"-0.27583"
"39.00000";"-0.27487"
"39.50000";"-0.27413"
"40.00000";"-0.27333"
"40.50000";"-0.27258"
"41.00000";"-0.27167"
"41.50000";"-0.27079"
"42.00000";"-0.27033"
"42.50000";"-0.26983"
"43.00000";"-0.26937"
"43.50000";"-0.26850"
"44.00000";"-0.26783"
"44.50000";"-0.26704"
"45.00000";"-0.26642"
"45.50000";"-0.26583"
"46.00000";"-0.26525"
"46.50000";"-0.26458"
"47.00000";"-0.26408"
"47.50000";"-0.26367"
"48.00000";"-0.26317"
"48.50000";"-0.26254"
"49.00000";"-0.26196"
"49.50000";"-0.26154"
"50.00000";"-0.26100"
"50.50000";"-0.26058"
"51.00000";"-0.26000"
"51.50000";"-0.25954"
"52.00000";"-0.25904"
"52.50000";"-0.25875"
"53.00000";"-0.25842"
"53.50000";"-0.25817"
"54.00000";"-0.25771"
"54.50000";"-0.25746"
"55.00000";"-0.25704"
"55.50000";"-0.25662"
"56.00000";"-0.25617"
"56.50000";"-0.25575"
"57.00000";"-0.25558"
"57.50000";"-0.25525"
"58.00000";"-0.25500"
"58.50000";"-0.25446"
"59.00000";"-0.25412"
"59.50000";"-0.25379"
"60.00000";"-0.25375"
