"400N1_1#020"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.05090"
"0.50000";"-0.04805"
"1.00000";"-0.04545"
"1.50000";"-0.04315"
"2.00000";"-0.04115"
"2.50000";"-0.03943"
"3.00000";"-0.03834"
"3.50000";"-0.03738"
"4.00000";"-0.03617"
"4.50000";"-0.03464"
"5.00000";"-0.03332"
"5.50000";"-0.03237"
"6.00000";"-0.03159"
"6.50000";"-0.03077"
"7.00000";"-0.03022"
"7.50000";"-0.02959"
"8.00000";"-0.02899"
"8.50000";"-0.02838"
"9.00000";"-0.02770"
"9.50000";"-0.02717"
"10.00000";"-0.02657"
"10.50000";"-0.02629"
"11.00000";"-0.02592"
"11.50000";"-0.02563"
"12.00000";"-0.02517"
"12.50000";"-0.02471"
"13.00000";"-0.02420"
"13.50000";"-0.02396"
"14.00000";"-0.02375"
"14.50000";"-0.02352"
"15.00000";"-0.02326"
"15.50000";"-0.02294"
"16.00000";"-0.02274"
"16.50000";"-0.02242"
"17.00000";"-0.02213"
"17.50000";"-0.02186"
"18.00000";"-0.02170"
"18.50000";"-0.02161"
"19.00000";"-0.02141"
"19.50000";"-0.02123"
"20.00000";"-0.02116"
"20.50000";"-0.02095"
"21.00000";"-0.02058"
"21.50000";"-0.02025"
"22.00000";"-0.02018"
"22.50000";"-0.02011"
"23.00000";"-0.02005"
"23.50000";"-0.01985"
"24.00000";"-0.01974"
"24.50000";"-0.01956"
"25.00000";"-0.01946"
"25.50000";"-0.01929"
"26.00000";"-0.01913"
"26.50000";"-0.01886"
"27.00000";"-0.01885"
"27.50000";"-0.01881"
"28.00000";"-0.01880"
"28.50000";"-0.01871"
"29.00000";"-0.01860"
"29.50000";"-0.01865"
"30.00000";"-0.01852"
"30.50000";"-0.01830"
"31.00000";"-0.01805"
"31.50000";"-0.01802"
"32.00000";"-0.01804"
"32.50000";"-0.01807"
"33.00000";"-0.01795"
"33.50000";"-0.01786"
"34.00000";"-0.01775"
"34.50000";"-0.01752"
"35.00000";"-0.01732"
"35.50000";"-0.01721"
"36.00000";"-0.01723"
"36.50000";"-0.01737"
"37.00000";"-0.01738"
"37.50000";"-0.01738"
"38.00000";"-0.01722"
"38.50000";"-0.01723"
"39.00000";"-0.01717"
"39.50000";"-0.01720"
"40.00000";"-0.01703"
"40.50000";"-0.01706"
"41.00000";"-0.01700"
"41.50000";"-0.01699"
"42.00000";"-0.01687"
"42.50000";"-0.01679"
"43.00000";"-0.01672"
"43.50000";"-0.01656"
"44.00000";"-0.01645"
"44.50000";"-0.01640"
"45.00000";"-0.01655"
"45.50000";"-0.01664"
"46.00000";"-0.01661"
"46.50000";"-0.01646"
"47.00000";"-0.01642"
"47.50000";"-0.01647"
"48.00000";"-0.01651"
"48.50000";"-0.01656"
"49.00000";"-0.01650"
"49.50000";"-0.01647"
"50.00000";"-0.01638"
"50.50000";"-0.01636"
"51.00000";"-0.01634"
"51.50000";"-0.01624"
"52.00000";"-0.01628"
"52.50000";"-0.01622"
"53.00000";"-0.01629"
"53.50000";"-0.01615"
"54.00000";"-0.01613"
"54.50000";"-0.01602"
"55.00000";"-0.01592"
"55.50000";"-0.01593"
"56.00000";"-0.01591"
"56.50000";"-0.01608"
"57.00000";"-0.01604"
"57.50000";"-0.01602"
"58.00000";"-0.01588"
"58.50000";"-0.01591"
"59.00000";"-0.01592"
"59.50000";"-0.01594"
"60.00000";"-0.01588"
