"400N1_1#016"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.53338"
"0.50000";"-0.36650"
"1.00000";"-0.25162"
"1.50000";"-0.19896"
"2.00000";"-0.18008"
"2.50000";"-0.17233"
"3.00000";"-0.16621"
"3.50000";"-0.15993"
"4.00000";"-0.15477"
"4.50000";"-0.14947"
"5.00000";"-0.14551"
"5.50000";"-0.14155"
"6.00000";"-0.13816"
"6.50000";"-0.13538"
"7.00000";"-0.13388"
"7.50000";"-0.13171"
"8.00000";"-0.12809"
"8.50000";"-0.12359"
"9.00000";"-0.12029"
"9.50000";"-0.11814"
"10.00000";"-0.11597"
"10.50000";"-0.11378"
"11.00000";"-0.11180"
"11.50000";"-0.11003"
"12.00000";"-0.10805"
"12.50000";"-0.10637"
"13.00000";"-0.10477"
"13.50000";"-0.10343"
"14.00000";"-0.10195"
"14.50000";"-0.10052"
"15.00000";"-0.09909"
"15.50000";"-0.09780"
"16.00000";"-0.09657"
"16.50000";"-0.09581"
"17.00000";"-0.09479"
"17.50000";"-0.09364"
"18.00000";"-0.09236"
"18.50000";"-0.09248"
"19.00000";"-0.09148"
"19.50000";"-0.09064"
"20.00000";"-0.08867"
"20.50000";"-0.08795"
"21.00000";"-0.08708"
"21.50000";"-0.08626"
"22.00000";"-0.08533"
"22.50000";"-0.08443"
"23.00000";"-0.08392"
"23.50000";"-0.08328"
"24.00000";"-0.08319"
"24.50000";"-0.08206"
"25.00000";"-0.08077"
"25.50000";"-0.07941"
"26.00000";"-0.07807"
"26.50000";"-0.07764"
"27.00000";"-0.07690"
"27.50000";"-0.07705"
"28.00000";"-0.07674"
"28.50000";"-0.07629"
"29.00000";"-0.07577"
"29.50000";"-0.07541"
"30.00000";"-0.07492"
"30.50000";"-0.07442"
"31.00000";"-0.07391"
"31.50000";"-0.07344"
"32.00000";"-0.07309"
"32.50000";"-0.07272"
"33.00000";"-0.07234"
"33.50000";"-0.07191"
"34.00000";"-0.07156"
"34.50000";"-0.07115"
"35.00000";"-0.07078"
"35.50000";"-0.07028"
"36.00000";"-0.06980"
"36.50000";"-0.06947"
"37.00000";"-0.06915"
"37.50000";"-0.06894"
"38.00000";"-0.06849"
"38.50000";"-0.06816"
"39.00000";"-0.06769"
"39.50000";"-0.06743"
"40.00000";"-0.06713"
"40.50000";"-0.06705"
"41.00000";"-0.06671"
"41.50000";"-0.06643"
"42.00000";"-0.06608"
"42.50000";"-0.06569"
"43.00000";"-0.06525"
"43.50000";"-0.06486"
"44.00000";"-0.06449"
"44.50000";"-0.06429"
"45.00000";"-0.06406"
"45.50000";"-0.06391"
"46.00000";"-0.06370"
"46.50000";"-0.06338"
"47.00000";"-0.06318"
"47.50000";"-0.06298"
"48.00000";"-0.06281"
"48.50000";"-0.06248"
"49.00000";"-0.06208"
"49.50000";"-0.06164"
"50.00000";"-0.06117"
"50.50000";"-0.06040"
"51.00000";"-0.06042"
"51.50000";"-0.06058"
"52.00000";"-0.06118"
"52.50000";"-0.06102"
"53.00000";"-0.06103"
"53.50000";"-0.06025"
"54.00000";"-0.05966"
"54.50000";"-0.05888"
"55.00000";"-0.05895"
"55.50000";"-0.05897"
"56.00000";"-0.05919"
"56.50000";"-0.05940"
"57.00000";"-0.05962"
"57.50000";"-0.05980"
"58.00000";"-0.05999"
"58.50000";"-0.06004"
"59.00000";"-0.06008"
"59.50000";"-0.05988"
"60.00000";"-0.05974"
