"400N1_1#005"
""
"Time (s)";"Current (uA)"
"0.00000";"-13.02375"
"0.50000";"-12.21000"
"1.00000";"-11.48708"
"1.50000";"-10.88375"
"2.00000";"-10.37250"
"2.50000";"-9.93042"
"3.00000";"-9.54250"
"3.50000";"-9.19750"
"4.00000";"-8.88917"
"4.50000";"-8.61208"
"5.00000";"-8.36000"
"5.50000";"-8.12917"
"6.00000";"-7.91792"
"6.50000";"-7.72500"
"7.00000";"-7.54750"
"7.50000";"-7.38375"
"8.00000";"-7.22750"
"8.50000";"-7.08208"
"9.00000";"-6.94500"
"9.50000";"-6.81875"
"10.00000";"-6.69917"
"10.50000";"-6.58667"
"11.00000";"-6.48083"
"11.50000";"-6.38125"
"12.00000";"-6.28708"
"12.50000";"-6.19667"
"13.00000";"-6.11083"
"13.50000";"-6.02917"
"14.00000";"-5.95208"
"14.50000";"-5.87833"
"15.00000";"-5.80792"
"15.50000";"-5.74083"
"16.00000";"-5.67667"
"16.50000";"-5.61500"
"17.00000";"-5.55583"
"17.50000";"-5.49917"
"18.00000";"-5.44458"
"18.50000";"-5.39208"
"19.00000";"-5.34167"
"19.50000";"-5.29417"
"20.00000";"-5.24833"
"20.50000";"-5.20458"
"21.00000";"-5.16167"
"21.50000";"-5.12208"
"22.00000";"-5.08458"
"22.50000";"-5.04875"
"23.00000";"-5.01333"
"23.50000";"-4.97833"
"24.00000";"-4.94458"
"24.50000";"-4.91208"
"25.00000";"-4.88125"
"25.50000";"-4.85125"
"26.00000";"-4.82208"
"26.50000";"-4.79375"
"27.00000";"-4.76667"
"27.50000";"-4.74042"
"28.00000";"-4.71542"
"28.50000";"-4.69125"
"29.00000";"-4.66750"
"29.50000";"-4.64500"
"30.00000";"-4.62333"
"30.50000";"-4.60292"
"31.00000";"-4.58250"
"31.50000";"-4.56292"
"32.00000";"-4.54417"
"32.50000";"-4.52583"
"33.00000";"-4.50792"
"33.50000";"-4.49083"
"34.00000";"-4.47500"
"34.50000";"-4.45958"
"35.00000";"-4.44417"
"35.50000";"-4.42833"
"36.00000";"-4.41375"
"36.50000";"-4.39917"
"37.00000";"-4.38625"
"37.50000";"-4.37292"
"38.00000";"-4.36042"
"38.50000";"-4.34792"
"39.00000";"-4.33583"
"39.50000";"-4.32417"
"40.00000";"-4.31250"
"40.50000";"-4.30125"
"41.00000";"-4.29042"
"41.50000";"-4.27958"
"42.00000";"-4.26958"
"42.50000";"-4.25958"
"43.00000";"-4.24958"
"43.50000";"-4.23958"
"44.00000";"-4.23000"
"44.50000";"-4.22083"
"45.00000";"-4.21208"
"45.50000";"-4.20333"
"46.00000";"-4.19542"
"46.50000";"-4.18708"
"47.00000";"-4.17958"
"47.50000";"-4.17125"
"48.00000";"-4.16375"
"48.50000";"-4.15542"
"49.00000";"-4.14875"
"49.50000";"-4.14208"
"50.00000";"-4.13625"
"50.50000";"-4.13083"
"51.00000";"-4.12458"
"51.50000";"-4.11917"
"52.00000";"-4.11292"
"52.50000";"-4.10750"
"53.00000";"-4.10125"
"53.50000";"-4.09542"
"54.00000";"-4.08958"
"54.50000";"-4.08458"
"55.00000";"-4.07917"
"55.50000";"-4.07417"
"56.00000";"-4.06917"
"56.50000";"-4.06417"
"57.00000";"-4.05917"
"57.50000";"-4.05375"
"58.00000";"-4.04917"
"58.50000";"-4.04458"
"59.00000";"-4.04000"
"59.50000";"-4.03500"
"60.00000";"-4.03000"
