"400N1_1#015"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.44388"
"0.50000";"-0.41858"
"1.00000";"-0.39546"
"1.50000";"-0.37558"
"2.00000";"-0.35833"
"2.50000";"-0.34333"
"3.00000";"-0.32992"
"3.50000";"-0.31787"
"4.00000";"-0.30754"
"4.50000";"-0.29812"
"5.00000";"-0.28992"
"5.50000";"-0.28196"
"6.00000";"-0.27479"
"6.50000";"-0.26787"
"7.00000";"-0.26146"
"7.50000";"-0.25600"
"8.00000";"-0.25096"
"8.50000";"-0.24642"
"9.00000";"-0.24187"
"9.50000";"-0.23758"
"10.00000";"-0.23358"
"10.50000";"-0.22996"
"11.00000";"-0.22642"
"11.50000";"-0.22308"
"12.00000";"-0.21992"
"12.50000";"-0.21746"
"13.00000";"-0.21483"
"13.50000";"-0.21238"
"14.00000";"-0.20921"
"14.50000";"-0.20600"
"15.00000";"-0.20304"
"15.50000";"-0.20079"
"16.00000";"-0.19908"
"16.50000";"-0.19779"
"17.00000";"-0.19550"
"17.50000";"-0.19329"
"18.00000";"-0.19046"
"18.50000";"-0.18883"
"19.00000";"-0.18933"
"19.50000";"-0.18737"
"20.00000";"-0.18458"
"20.50000";"-0.17983"
"21.00000";"-0.17746"
"21.50000";"-0.17575"
"22.00000";"-0.17348"
"22.50000";"-0.17166"
"23.00000";"-0.16988"
"23.50000";"-0.16870"
"24.00000";"-0.16732"
"24.50000";"-0.16606"
"25.00000";"-0.16479"
"25.50000";"-0.16374"
"26.00000";"-0.16259"
"26.50000";"-0.16150"
"27.00000";"-0.16036"
"27.50000";"-0.15923"
"28.00000";"-0.15818"
"28.50000";"-0.15713"
"29.00000";"-0.15621"
"29.50000";"-0.15515"
"30.00000";"-0.15420"
"30.50000";"-0.15327"
"31.00000";"-0.15263"
"31.50000";"-0.15194"
"32.00000";"-0.15116"
"32.50000";"-0.15061"
"33.00000";"-0.15020"
"33.50000";"-0.15027"
"34.00000";"-0.14972"
"34.50000";"-0.14905"
"35.00000";"-0.14799"
"35.50000";"-0.14730"
"36.00000";"-0.14661"
"36.50000";"-0.14597"
"37.00000";"-0.14523"
"37.50000";"-0.14449"
"38.00000";"-0.14382"
"38.50000";"-0.14320"
"39.00000";"-0.14278"
"39.50000";"-0.14240"
"40.00000";"-0.14201"
"40.50000";"-0.14141"
"41.00000";"-0.14077"
"41.50000";"-0.14024"
"42.00000";"-0.13979"
"42.50000";"-0.13936"
"43.00000";"-0.13891"
"43.50000";"-0.13848"
"44.00000";"-0.13835"
"44.50000";"-0.13809"
"45.00000";"-0.13851"
"45.50000";"-0.13960"
"46.00000";"-0.14013"
"46.50000";"-0.13974"
"47.00000";"-0.13814"
"47.50000";"-0.13724"
"48.00000";"-0.13680"
"48.50000";"-0.13667"
"49.00000";"-0.13628"
"49.50000";"-0.13572"
"50.00000";"-0.13503"
"50.50000";"-0.13436"
"51.00000";"-0.13388"
"51.50000";"-0.13329"
"52.00000";"-0.13321"
"52.50000";"-0.13314"
"53.00000";"-0.13326"
"53.50000";"-0.13331"
"54.00000";"-0.13286"
"54.50000";"-0.13254"
"55.00000";"-0.13219"
"55.50000";"-0.13217"
"56.00000";"-0.13213"
"56.50000";"-0.13196"
"57.00000";"-0.13171"
"57.50000";"-0.13147"
"58.00000";"-0.13159"
"58.50000";"-0.13164"
"59.00000";"-0.13163"
"59.50000";"-0.13115"
"60.00000";"-0.13074"
