"400N1_1#019"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.10925"
"0.50000";"-0.10200"
"1.00000";"-0.09596"
"1.50000";"-0.09127"
"2.00000";"-0.08734"
"2.50000";"-0.08379"
"3.00000";"-0.08053"
"3.50000";"-0.07749"
"4.00000";"-0.07495"
"4.50000";"-0.07278"
"5.00000";"-0.07079"
"5.50000";"-0.06879"
"6.00000";"-0.06700"
"6.50000";"-0.06523"
"7.00000";"-0.06367"
"7.50000";"-0.06199"
"8.00000";"-0.06065"
"8.50000";"-0.05930"
"9.00000";"-0.05830"
"9.50000";"-0.05709"
"10.00000";"-0.05603"
"10.50000";"-0.05486"
"11.00000";"-0.05386"
"11.50000";"-0.05311"
"12.00000";"-0.05248"
"12.50000";"-0.05193"
"13.00000";"-0.05118"
"13.50000";"-0.05051"
"14.00000";"-0.04985"
"14.50000";"-0.04920"
"15.00000";"-0.04851"
"15.50000";"-0.04783"
"16.00000";"-0.04730"
"16.50000";"-0.04689"
"17.00000";"-0.04643"
"17.50000";"-0.04597"
"18.00000";"-0.04540"
"18.50000";"-0.04507"
"19.00000";"-0.04462"
"19.50000";"-0.04419"
"20.00000";"-0.04366"
"20.50000";"-0.04334"
"21.00000";"-0.04292"
"21.50000";"-0.04247"
"22.00000";"-0.04200"
"22.50000";"-0.04182"
"23.00000";"-0.04153"
"23.50000";"-0.04112"
"24.00000";"-0.04074"
"24.50000";"-0.04055"
"25.00000";"-0.04040"
"25.50000";"-0.04017"
"26.00000";"-0.03988"
"26.50000";"-0.03966"
"27.00000";"-0.03929"
"27.50000";"-0.03945"
"28.00000";"-0.03963"
"28.50000";"-0.03941"
"29.00000";"-0.03882"
"29.50000";"-0.03816"
"30.00000";"-0.03798"
"30.50000";"-0.03775"
"31.00000";"-0.03745"
"31.50000";"-0.03710"
"32.00000";"-0.03675"
"32.50000";"-0.03655"
"33.00000";"-0.03656"
"33.50000";"-0.03640"
"34.00000";"-0.03611"
"34.50000";"-0.03575"
"35.00000";"-0.03562"
"35.50000";"-0.03559"
"36.00000";"-0.03550"
"36.50000";"-0.03537"
"37.00000";"-0.03503"
"37.50000";"-0.03478"
"38.00000";"-0.03464"
"38.50000";"-0.03462"
"39.00000";"-0.03458"
"39.50000";"-0.03438"
"40.00000";"-0.03415"
"40.50000";"-0.03391"
"41.00000";"-0.03383"
"41.50000";"-0.03377"
"42.00000";"-0.03364"
"42.50000";"-0.03340"
"43.00000";"-0.03327"
"43.50000";"-0.03319"
"44.00000";"-0.03312"
"44.50000";"-0.03305"
"45.00000";"-0.03303"
"45.50000";"-0.03296"
"46.00000";"-0.03290"
"46.50000";"-0.03269"
"47.00000";"-0.03267"
"47.50000";"-0.03246"
"48.00000";"-0.03245"
"48.50000";"-0.03234"
"49.00000";"-0.03226"
"49.50000";"-0.03221"
"50.00000";"-0.03203"
"50.50000";"-0.03191"
"51.00000";"-0.03187"
"51.50000";"-0.03193"
"52.00000";"-0.03201"
"52.50000";"-0.03194"
"53.00000";"-0.03185"
"53.50000";"-0.03179"
"54.00000";"-0.03174"
"54.50000";"-0.03172"
"55.00000";"-0.03181"
"55.50000";"-0.03170"
"56.00000";"-0.03164"
"56.50000";"-0.03145"
"57.00000";"-0.03146"
"57.50000";"-0.03136"
"58.00000";"-0.03125"
"58.50000";"-0.03112"
"59.00000";"-0.03108"
"59.50000";"-0.03116"
"60.00000";"-0.03139"
