"400N1_1#006"
""
"Time (s)";"Current (uA)"
"0.00000";"-6.66375"
"0.50000";"-6.25292"
"1.00000";"-5.88708"
"1.50000";"-5.58083"
"2.00000";"-5.32167"
"2.50000";"-5.09750"
"3.00000";"-4.90000"
"3.50000";"-4.72375"
"4.00000";"-4.56583"
"4.50000";"-4.42500"
"5.00000";"-4.29667"
"5.50000";"-4.17958"
"6.00000";"-4.07167"
"6.50000";"-3.97208"
"7.00000";"-3.88167"
"7.50000";"-3.79750"
"8.00000";"-3.71917"
"8.50000";"-3.64458"
"9.00000";"-3.57458"
"9.50000";"-3.50917"
"10.00000";"-3.44750"
"10.50000";"-3.38958"
"11.00000";"-3.33458"
"11.50000";"-3.28250"
"12.00000";"-3.23333"
"12.50000";"-3.18667"
"13.00000";"-3.14208"
"13.50000";"-3.09917"
"14.00000";"-3.05833"
"14.50000";"-3.01917"
"15.00000";"-2.98167"
"15.50000";"-2.94500"
"16.00000";"-2.91000"
"16.50000";"-2.87667"
"17.00000";"-2.84458"
"17.50000";"-2.81417"
"18.00000";"-2.78417"
"18.50000";"-2.75625"
"19.00000";"-2.72833"
"19.50000";"-2.70250"
"20.00000";"-2.67708"
"20.50000";"-2.65292"
"21.00000";"-2.62917"
"21.50000";"-2.60625"
"22.00000";"-2.58417"
"22.50000";"-2.56375"
"23.00000";"-2.54417"
"23.50000";"-2.52542"
"24.00000";"-2.50625"
"24.50000";"-2.48750"
"25.00000";"-2.46917"
"25.50000";"-2.45125"
"26.00000";"-2.43458"
"26.50000";"-2.41792"
"27.00000";"-2.40208"
"27.50000";"-2.38542"
"28.00000";"-2.37000"
"28.50000";"-2.35458"
"29.00000";"-2.34042"
"29.50000";"-2.32583"
"30.00000";"-2.31208"
"30.50000";"-2.29958"
"31.00000";"-2.28750"
"31.50000";"-2.27625"
"32.00000";"-2.26417"
"32.50000";"-2.25292"
"33.00000";"-2.24167"
"33.50000";"-2.23083"
"34.00000";"-2.22042"
"34.50000";"-2.21042"
"35.00000";"-2.20083"
"35.50000";"-2.19208"
"36.00000";"-2.18333"
"36.50000";"-2.17500"
"37.00000";"-2.16708"
"37.50000";"-2.15917"
"38.00000";"-2.15208"
"38.50000";"-2.14458"
"39.00000";"-2.13750"
"39.50000";"-2.13000"
"40.00000";"-2.12292"
"40.50000";"-2.11625"
"41.00000";"-2.11042"
"41.50000";"-2.10417"
"42.00000";"-2.09833"
"42.50000";"-2.09250"
"43.00000";"-2.08708"
"43.50000";"-2.08167"
"44.00000";"-2.07667"
"44.50000";"-2.07250"
"45.00000";"-2.06792"
"45.50000";"-2.06333"
"46.00000";"-2.05833"
"46.50000";"-2.05417"
"47.00000";"-2.05000"
"47.50000";"-2.04625"
"48.00000";"-2.04250"
"48.50000";"-2.03917"
"49.00000";"-2.03625"
"49.50000";"-2.03333"
"50.00000";"-2.03042"
"50.50000";"-2.02708"
"51.00000";"-2.02417"
"51.50000";"-2.02167"
"52.00000";"-2.01958"
"52.50000";"-2.01792"
"53.00000";"-2.01583"
"53.50000";"-2.01417"
"54.00000";"-2.01208"
"54.50000";"-2.01042"
"55.00000";"-2.00917"
"55.50000";"-2.00792"
"56.00000";"-2.00625"
"56.50000";"-2.00458"
"57.00000";"-2.00292"
"57.50000";"-2.00167"
"58.00000";"-2.00083"
"58.50000";"-2.00083"
"59.00000";"-2.00042"
"59.50000";"-1.99958"
"60.00000";"-1.99875"
