"400N1_1#013"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.82437"
"0.50000";"-0.77571"
"1.00000";"-0.73225"
"1.50000";"-0.69563"
"2.00000";"-0.66404"
"2.50000";"-0.63633"
"3.00000";"-0.61196"
"3.50000";"-0.59042"
"4.00000";"-0.57112"
"4.50000";"-0.55371"
"5.00000";"-0.53792"
"5.50000";"-0.52367"
"6.00000";"-0.51042"
"6.50000";"-0.49804"
"7.00000";"-0.48663"
"7.50000";"-0.47604"
"8.00000";"-0.46621"
"8.50000";"-0.45704"
"9.00000";"-0.44837"
"9.50000";"-0.44029"
"10.00000";"-0.43279"
"10.50000";"-0.42583"
"11.00000";"-0.41917"
"11.50000";"-0.41279"
"12.00000";"-0.40675"
"12.50000";"-0.40113"
"13.00000";"-0.39571"
"13.50000";"-0.39075"
"14.00000";"-0.38604"
"14.50000";"-0.38142"
"15.00000";"-0.37708"
"15.50000";"-0.37279"
"16.00000";"-0.36883"
"16.50000";"-0.36487"
"17.00000";"-0.36133"
"17.50000";"-0.35783"
"18.00000";"-0.35433"
"18.50000";"-0.35100"
"19.00000";"-0.34787"
"19.50000";"-0.34488"
"20.00000";"-0.34200"
"20.50000";"-0.33933"
"21.00000";"-0.33683"
"21.50000";"-0.33429"
"22.00000";"-0.33171"
"22.50000";"-0.32913"
"23.00000";"-0.32683"
"23.50000";"-0.32463"
"24.00000";"-0.32275"
"24.50000";"-0.32067"
"25.00000";"-0.31850"
"25.50000";"-0.31638"
"26.00000";"-0.31442"
"26.50000";"-0.31271"
"27.00000";"-0.31104"
"27.50000";"-0.30937"
"28.00000";"-0.30788"
"28.50000";"-0.30642"
"29.00000";"-0.30517"
"29.50000";"-0.30371"
"30.00000";"-0.30229"
"30.50000";"-0.30092"
"31.00000";"-0.29963"
"31.50000";"-0.29825"
"32.00000";"-0.29683"
"32.50000";"-0.29567"
"33.00000";"-0.29463"
"33.50000";"-0.29375"
"34.00000";"-0.29267"
"34.50000";"-0.29154"
"35.00000";"-0.29042"
"35.50000";"-0.28942"
"36.00000";"-0.28863"
"36.50000";"-0.28754"
"37.00000";"-0.28658"
"37.50000";"-0.28567"
"38.00000";"-0.28488"
"38.50000";"-0.28413"
"39.00000";"-0.28300"
"39.50000";"-0.28217"
"40.00000";"-0.28117"
"40.50000";"-0.28054"
"41.00000";"-0.27979"
"41.50000";"-0.27892"
"42.00000";"-0.27804"
"42.50000";"-0.27729"
"43.00000";"-0.27675"
"43.50000";"-0.27621"
"44.00000";"-0.27583"
"44.50000";"-0.27521"
"45.00000";"-0.27463"
"45.50000";"-0.27392"
"46.00000";"-0.27346"
"46.50000";"-0.27300"
"47.00000";"-0.27237"
"47.50000";"-0.27187"
"48.00000";"-0.27150"
"48.50000";"-0.27108"
"49.00000";"-0.27075"
"49.50000";"-0.27021"
"50.00000";"-0.26988"
"50.50000";"-0.26942"
"51.00000";"-0.26892"
"51.50000";"-0.26838"
"52.00000";"-0.26796"
"52.50000";"-0.26767"
"53.00000";"-0.26737"
"53.50000";"-0.26696"
"54.00000";"-0.26667"
"54.50000";"-0.26629"
"55.00000";"-0.26608"
"55.50000";"-0.26567"
"56.00000";"-0.26542"
"56.50000";"-0.26513"
"57.00000";"-0.26479"
"57.50000";"-0.26454"
"58.00000";"-0.26421"
"58.50000";"-0.26396"
"59.00000";"-0.26363"
"59.50000";"-0.26325"
"60.00000";"-0.26287"
