"400N1_1#008"
""
"Time (s)";"Current (uA)"
"0.00000";"-2.52625"
"0.50000";"-2.37958"
"1.00000";"-2.24750"
"1.50000";"-2.13500"
"2.00000";"-2.03750"
"2.50000";"-1.95333"
"3.00000";"-1.87958"
"3.50000";"-1.81333"
"4.00000";"-1.75292"
"4.50000";"-1.69792"
"5.00000";"-1.64750"
"5.50000";"-1.60125"
"6.00000";"-1.55558"
"6.50000";"-1.51388"
"7.00000";"-1.47546"
"7.50000";"-1.44300"
"8.00000";"-1.41242"
"8.50000";"-1.38383"
"9.00000";"-1.35687"
"9.50000";"-1.33158"
"10.00000";"-1.30775"
"10.50000";"-1.28512"
"11.00000";"-1.26367"
"11.50000";"-1.24329"
"12.00000";"-1.22421"
"12.50000";"-1.20625"
"13.00000";"-1.18917"
"13.50000";"-1.17300"
"14.00000";"-1.15754"
"14.50000";"-1.14258"
"15.00000";"-1.12821"
"15.50000";"-1.11429"
"16.00000";"-1.10100"
"16.50000";"-1.08817"
"17.00000";"-1.07579"
"17.50000";"-1.06404"
"18.00000";"-1.05279"
"18.50000";"-1.04208"
"19.00000";"-1.03171"
"19.50000";"-1.02175"
"20.00000";"-1.01217"
"20.50000";"-1.00292"
"21.00000";"-0.99362"
"21.50000";"-0.98458"
"22.00000";"-0.97583"
"22.50000";"-0.96758"
"23.00000";"-0.95958"
"23.50000";"-0.95179"
"24.00000";"-0.94429"
"24.50000";"-0.93708"
"25.00000";"-0.93004"
"25.50000";"-0.92317"
"26.00000";"-0.91642"
"26.50000";"-0.91000"
"27.00000";"-0.90367"
"27.50000";"-0.89750"
"28.00000";"-0.89133"
"28.50000";"-0.88562"
"29.00000";"-0.87988"
"29.50000";"-0.87446"
"30.00000";"-0.86892"
"30.50000";"-0.86354"
"31.00000";"-0.85829"
"31.50000";"-0.85321"
"32.00000";"-0.84825"
"32.50000";"-0.84342"
"33.00000";"-0.83875"
"33.50000";"-0.83433"
"34.00000";"-0.82996"
"34.50000";"-0.82571"
"35.00000";"-0.82154"
"35.50000";"-0.81750"
"36.00000";"-0.81358"
"36.50000";"-0.80983"
"37.00000";"-0.80625"
"37.50000";"-0.80258"
"38.00000";"-0.79937"
"38.50000";"-0.79650"
"39.00000";"-0.79358"
"39.50000";"-0.79000"
"40.00000";"-0.78600"
"40.50000";"-0.78238"
"41.00000";"-0.77917"
"41.50000";"-0.77633"
"42.00000";"-0.77354"
"42.50000";"-0.77092"
"43.00000";"-0.76821"
"43.50000";"-0.76537"
"44.00000";"-0.76262"
"44.50000";"-0.75975"
"45.00000";"-0.75704"
"45.50000";"-0.75392"
"46.00000";"-0.75087"
"46.50000";"-0.74792"
"47.00000";"-0.74537"
"47.50000";"-0.74304"
"48.00000";"-0.74079"
"48.50000";"-0.73900"
"49.00000";"-0.73679"
"49.50000";"-0.73467"
"50.00000";"-0.73237"
"50.50000";"-0.73062"
"51.00000";"-0.72908"
"51.50000";"-0.72758"
"52.00000";"-0.72621"
"52.50000";"-0.72479"
"53.00000";"-0.72342"
"53.50000";"-0.72208"
"54.00000";"-0.72087"
"54.50000";"-0.71962"
"55.00000";"-0.71846"
"55.50000";"-0.71746"
"56.00000";"-0.71671"
"56.50000";"-0.71604"
"57.00000";"-0.71517"
"57.50000";"-0.71442"
"58.00000";"-0.71362"
"58.50000";"-0.71304"
"59.00000";"-0.71237"
"59.50000";"-0.71183"
"60.00000";"-0.71125"
