"400N1_1#004"
""
"Time (s)";"Current (uA)"
"0.00000";"-12.95875"
"0.50000";"-12.15083"
"1.00000";"-11.43250"
"1.50000";"-10.83250"
"2.00000";"-10.32333"
"2.50000";"-9.88375"
"3.00000";"-9.49958"
"3.50000";"-9.15917"
"4.00000";"-8.85458"
"4.50000";"-8.58042"
"5.00000";"-8.33042"
"5.50000";"-8.10292"
"6.00000";"-7.89333"
"6.50000";"-7.70167"
"7.00000";"-7.52375"
"7.50000";"-7.35833"
"8.00000";"-7.20250"
"8.50000";"-7.05750"
"9.00000";"-6.92125"
"9.50000";"-6.79333"
"10.00000";"-6.67208"
"10.50000";"-6.55792"
"11.00000";"-6.45125"
"11.50000";"-6.35000"
"12.00000";"-6.25417"
"12.50000";"-6.16208"
"13.00000";"-6.07417"
"13.50000";"-5.99000"
"14.00000";"-5.90958"
"14.50000";"-5.83292"
"15.00000";"-5.76042"
"15.50000";"-5.69000"
"16.00000";"-5.62250"
"16.50000";"-5.55708"
"17.00000";"-5.49458"
"17.50000";"-5.43417"
"18.00000";"-5.37583"
"18.50000";"-5.31958"
"19.00000";"-5.26583"
"19.50000";"-5.21375"
"20.00000";"-5.16375"
"20.50000";"-5.11583"
"21.00000";"-5.07000"
"21.50000";"-5.02500"
"22.00000";"-4.98042"
"22.50000";"-4.93708"
"23.00000";"-4.89500"
"23.50000";"-4.85458"
"24.00000";"-4.81500"
"24.50000";"-4.77667"
"25.00000";"-4.73917"
"25.50000";"-4.70292"
"26.00000";"-4.66708"
"26.50000";"-4.63208"
"27.00000";"-4.59750"
"27.50000";"-4.56458"
"28.00000";"-4.53250"
"28.50000";"-4.50083"
"29.00000";"-4.47000"
"29.50000";"-4.44042"
"30.00000";"-4.41208"
"30.50000";"-4.38375"
"31.00000";"-4.35542"
"31.50000";"-4.32792"
"32.00000";"-4.30167"
"32.50000";"-4.27583"
"33.00000";"-4.25042"
"33.50000";"-4.22500"
"34.00000";"-4.20042"
"34.50000";"-4.17625"
"35.00000";"-4.15292"
"35.50000";"-4.13000"
"36.00000";"-4.10792"
"36.50000";"-4.08625"
"37.00000";"-4.06542"
"37.50000";"-4.04542"
"38.00000";"-4.02583"
"38.50000";"-4.00625"
"39.00000";"-3.98708"
"39.50000";"-3.96833"
"40.00000";"-3.95042"
"40.50000";"-3.93250"
"41.00000";"-3.91458"
"41.50000";"-3.89667"
"42.00000";"-3.87917"
"42.50000";"-3.86250"
"43.00000";"-3.84667"
"43.50000";"-3.83167"
"44.00000";"-3.81708"
"44.50000";"-3.80250"
"45.00000";"-3.78750"
"45.50000";"-3.77250"
"46.00000";"-3.75833"
"46.50000";"-3.74417"
"47.00000";"-3.73083"
"47.50000";"-3.71750"
"48.00000";"-3.70458"
"48.50000";"-3.69208"
"49.00000";"-3.67958"
"49.50000";"-3.66792"
"50.00000";"-3.65708"
"50.50000";"-3.64625"
"51.00000";"-3.63583"
"51.50000";"-3.62542"
"52.00000";"-3.61583"
"52.50000";"-3.60708"
"53.00000";"-3.59833"
"53.50000";"-3.59042"
"54.00000";"-3.58250"
"54.50000";"-3.57542"
"55.00000";"-3.56917"
"55.50000";"-3.56333"
"56.00000";"-3.55792"
"56.50000";"-3.55167"
"57.00000";"-3.54667"
"57.50000";"-3.54125"
"58.00000";"-3.53708"
"58.50000";"-3.53292"
"59.00000";"-3.52917"
"59.50000";"-3.52583"
"60.00000";"-3.52250"
